10007,@USER @USER @USER if you're hosting them you are AT LEAST nominating them for a prize! Don't be teasers!,NOT
10008,@USER I'm not the one deleting my tweets so people can't see the unprompted and unwarranted undeserved personal attack you commenced our interaction with  And how and why you got so far up my nose that I responded in the kind of language you are clearly more familiar with than I,NOT
10009,:  😂 you are so extra. URL,NOT
10010,@USER @USER @USER She’s confused after all she is only a poor struggling socialist,OFF
10011,@USER Can someone tell this dumb we are a republic,OFF
10012,@USER 🖤 Dyrus you are a fucking worthless braindead scumfuck bastard pile of trash mental dickface that should be gunned down in the street like the degenerate you are🖤,OFF
10013,@USER @USER Yes you are very wrong,NOT
10014,@USER Give me a break!!!,NOT
10015,@USER FOR THE KOCHS AND THE TRUMPS AND THE POLLUTORS.. BUT NOT FOR WE THE PEOPLE OR STUDENTS OR TEACHERS AND LETS NOT EVEN TALK ABOUT THE THINGS THAT A MAJORITY OF THE AMERICAN PEOPLE EXPECT LIKE HEALTHCARE &amp; GUN CONTROL! NOTHING BUT $$ FOR @USER AND DONORS!,OFF
10016,@USER @USER @USER @USER I’m not affiliated with any party. You don’t care if he is innocent or not. You’re just a party jackoff.   See how that works.,NOT
10017,@USER Carter was the worst one term President until h was passed for that title by Oba our first Black Racist President!  Kinda like  a Black Jefferson Davis!,OFF
10018,@USER Everybody!! Criticize our #POTUS and deal with it! He will still be prez when you wake up tomorrow morning! Ha!,NOT
10019,6d/. They won't be able to make it after January! There will be millions HOMELESS and STARVING! You will see a LOT MORE BEGGING on the STREETS. People living in the woods. THIS is so the rich   #Conservatives #Christians #WhiteSupremacists #MAGA #MAGAVeterans #MAGATalk URL,NOT
10020,@USER Hm? Of course.,NOT
10021,"@USER It was enough to slow her to a stop, she yelped loudly.  ....?!""  There is fear in her eyes, and thirium leaking from the gunshot wounds, but she is going nowhere.  ""I have..no desire to die.""""",NOT
10022,@USER @USER @USER @USER What’s the difference between Antifa and the brown shirts? Nothing URL,NOT
10023,@USER @USER @USER Today I am happy for you as you succeed in your work. The award you are rewarded is for you effortless trying. I wish many more awards in your life. It is the beginning of journey and lots of things are yet to achieve. Congratulation for winning this award dear @USER,NOT
10024,@USER I hate politics! You #CNN are despicable. Liberals are treating Judge Kavanaugh  like he’s some sort of serial rapist that they’ve captured at last. #RedWave #voteyes #innocent until proven guilty.,OFF
10025,#GeraniumInTheCranium. Please also dredge up some of her ridiculous “gun control” bills that were shot down. URL,OFF
10026,@USER And here are an Antifa Group after Old Boy Nazi Soros forgot to pay them... URL,NOT
10027,@USER @USER Picture of #Antifa protest: URL,NOT
10028,@USER @USER You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,OFF
10029,@USER @USER @USER @USER @USER Yes usually in THOSE countries people kill gays cuz religion advise them to do it and try to point this out and antifa will beat you.  No matter how u try in america to help gay in those countries it will have no effect cuz those ppl hate america.,NOT
10030,@USER my mom makes literally everyone. you are my true mother,NOT
10031,@USER Dick Drunk ..... it’s the real deal.,NOT
10032,@USER @USER Didn’t even watch. All liberals on there high horses.,NOT
10033,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I think he's a comrade URL,NOT
10034,@USER @USER Yes she is not normal. She needs a good mental check.,NOT
10035,#DickDurbin is from Illinois. #Chicago has the strictest gun control and is a gang and drug killing field.,NOT
10036,"@USER Tom Marvollo Riddle. Evan will lose his dick if he fucks around he knows it. Cause he is already after a lady""  She nods and looked at Evan.  Evan grins at her and stayed silent.  He did liked to fuck around but he knew he could not hurt his date""",OFF
10037,@USER @USER You defending sex offenders shows you for who you are.  I don't waste my time with your types,OFF
10038,@USER @USER Wow! YOU'RE exactly like ANTIFA! You say you're against radical influences but YOU are THE MOST RADICAL OF ALL! De-platforming anyone that disagrees with you? Did you pull that one straight out of Hitler's playbook? Can you get any more Nazi Fascist? LOOK BEHIND YOU! IT'S KARMA!,OFF
10039,@USER She is right.  Liberals do not listen.  It doesn’t matter what the taxpayer wants Trudeau does not listen.  Maybe to Islam but nothing else,NOT
10040,@USER Good for you Jimmy... your one pare will offset the 50% plunge their market shares are about to take,NOT
10041,@USER @USER @USER @USER @USER if you are in a state with medical pot go get him some brownies or a tincture it will help.,NOT
10042,@USER @USER @USER Please can I have some of whatever it is you’ve been smoking?  Thats some top quality shit you’re coming out with.,OFF
10043,@USER Isn't he about to marry Steven Baldwin's daughter? He'll be sporting a MAGA hat in no time.,NOT
10044,@USER Here he is! Peaking out of a Hizbollah flag. URL,NOT
10045,@USER She is a nut case,OFF
10046,@USER - that he is but Jace is also worth it. The hetero keep winning.,NOT
10047,@USER @USER Rampant crime? You mean Chicago a dem city that has the highest gun control of the country? Taking credit for a black man? Everything fell or stagnated with Obama. And caging brown families? Clinton Bush and Obama did it to a far worst extent. And thier illegal so whatever.,NOT
10048,@USER @USER Rodenbury was against violence and would have advocated for gun control.,NOT
10049,@USER I neither side with the Klan nor Antifa.  I stay out of family squabbles. Dems can clean up their own bastard children.  Perhaps you could clarify how I do t support the 14th.,OFF
10050,@USER This whole thing has been a sham from the start!,OFF
10051,@USER @USER Them dreads be dry asfuck my dude,NOT
10052,@USER My prediction brother love breaks in the cell and beats up roman till he is passed out and braun wins aka this is the brother love heel turn and brother love makes his return as manger of braun with ziggler and drew,NOT
10053,@USER I am so proud of my colleague Anjali Van Drie! She is such a deserving recipient of the Florida Association for Behavior Analysis-Charles Kimber Public Service Award. #ABA #Leadership #ChampionForFamilies,NOT
10054,@USER Same celebrities ready to give Harvey Weinstein a second chance. Convinced liberals are evil and must be soundly defeated yet?,NOT
10055,"@USER You are the one that left on his own. I'm not your daddy to tell you to stay, even if I do, you won't anyway.""  There's just no in hell way that Cerberus would ever be soft to Dante and respect him right? Two can play at this game.""",NOT
10056,@USER DONT WORWEE GWEEK I HAVE MULTIPLE ANXIETYS TOO YOU ARE NWOT AWONE! URL,NOT
10057,@USER @USER He thinks he is smart. Me? I don’t think that.,OFF
10058,@USER @USER He is Spartacus!!!!!,NOT
10059,".@USER : Jack Dorsey, to his credit, has openly acknowledged that he has a culture within his company that is hostile to conservatives. Now the question is, what is he going to do about it?"" URL URL",NOT
10060,@USER @USER Maybe wherw you live?  Or maybe conservatives?,NOT
10061,@USER @USER The argument will be made that the assault was decades ago and there have been no other complaints against Kavanaugh. But his lying in current and ongoing. That is enough to vote against him. He is now aligned with Trump in the way he handles accusations.,NOT
10062,1. Have we thought about Gun Control in Uganda?  2. Do we have  records of most of the guns in the country?  3. Do we have laws controlling our borders?  4. Who is safe?,NOT
10063,@USER And let’s hope it just gets a lot worse,NOT
10064,@USER So that's why he is dead now??? Really FOX?? I would call that completely unrelated... This is why BLM is neccessary,OFF
10065,@USER @USER @USER @USER I’m just saying he’s not playing like how he should be for the amount he’s getting paid I’m sorry to let you down. URL,NOT
10066,@USER This isn't ya finest moment hun. Try again once you fix ya shit and knock this tweet away.,OFF
10067,@USER I like the way she shows her emotions... She is really a Queen of Hearts....@USER  ...Love you,NOT
10068,"@USER @USER I don't believe an Elk could grip a rifle even if it could purchase one.  Although you would probably want sensible gun control laws"" on anything the Elk could purchase to defend itself.  Sad.""",NOT
10069,@USER @USER @USER @USER @USER I really hope you are a good man best of luck,NOT
10070,@USER @USER Can’t argue there.,NOT
10071,@USER @USER @USER @USER @USER so it is ok for Congress to take away the Constitution like they did?     you realize Congress just took away all gun control laws when they threw out Article 4 Sec 4 US Constitution....  ALL gun control laws come from there,NOT
10072,@USER It’s funny how you idiot liberals seem to forget when other presidents do the same shit. Haha.,OFF
10073,@USER Drew Carry is a piece of Canadian S/-“,NOT
10074,@USER You are dead to me!,OFF
10075,@USER keep up all you do blair you are an incredible person,NOT
10076,@USER 1 &amp; 7 blocking my way to hap'penis,NOT
10077,@USER @USER Thank you so much! We just spent 1 hour talking. He is broken-hearted and I hate it so bad for him.,NOT
10078,@USER #big boss 2 what happen to ashwariya not good Sandrayan Anna should have not got voted ashwariya should have been gone what bigboss vote for ashwariya so she is save people not voting for her,NOT
10079,@USER BLAME TRUMP?? That’s sad to the good people of Puerto Rico 🇵🇷,NOT
10080,"@USER He's there I think, he's not important, you are. You're important to me""""",NOT
10081,@USER BOYCOTTING the National Fools League URL,NOT
10082,@USER I always have Eddie pick flowers out for me and tell the cashier that he is getting them for me.  LOL,NOT
10083,@USER That won’t happen as he is only comfortable twitting from his golden throne or toilet to most of us.,OFF
10084,@USER People who floor cross are opportunistic a-holes that deserve all the backlash they are getting.  She should have sat as an independent then joined the conservatives and ran for her spot against other conservative candidates.  Just think how you would feel if you won that role.,NOT
10085,@USER Do I care 🚫pe.  Hope they fold like a cheap table.  Wonder what the spoiled primadonnas do when their huge salaries can't be made.  Bet it won't be bailed out like GM &amp; Too Big To Fail Banks were,OFF
10086,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Amazing what liberals can dig up when they’re desperate! URL,NOT
10087,@USER The only reason Ford is receiving any threats is because liberals exposed her when she asked to be anonymous,NOT
10088,@USER I am reallly pulling for Dom Smith to show the Mets he belongs here but he always just looks like he is going through the motions.  The Mets buried him it seems and I'm wondering if its attitude that holds him back.,NOT
10089,@USER @USER @USER Awwww babe I love you and thanks haha,NOT
10090,@USER @USER @USER @USER Post hoc ergo propter hoc.  Your homicide (&amp; gun violence!) rates have increased steadily over the decades since the 1st implementation of gun control laws. Homicides have recently dropped (unrelated to any significant gun measure) yet police are demanding to be armed.,NOT
10091,@USER I 100% AGREE. The Republicans MUST NOT allow this individual to DICTATE RULES and put the country on HOLD. EF HER!!!! #ThursdayMotivation #WalkAway #MAGA #Pussyhats,NOT
10092,Ain’t no pussy good enough to get broke while I’m in it,OFF
10093,@USER @USER is paid to attack the credibility of anyone who criticizes or accuses Trump of wrong doing. He is a paid political hitman disguised as a journalist. He is a hack!,OFF
10094,@USER She says no. You are now sad. She then realizes what you might actually mean. She slaps you. She says no. Now you are sad AND your face hurts.,OFF
10095,@USER He. Is. Here. For. Her.,NOT
10096,@USER Are you an ostrich?,OFF
10097,@USER Like if alt right dudes were born in Berkeley they'd be antifa,OFF
10098,@USER WHAT THE FUCK,OFF
10099,@USER fuck yeah !,OFF
10100,@USER @USER Not one for anything to do with RUSSIAN COLLUSION which BTW is not a crime most b4 they knew DT. The ones who copped out only did so 2 save their ass. I'm just curious why none of u self righteous ppl had a problem w/ all HRC &amp; BO crimes lies spying etc? Hypocritical I'd say.,OFF
10101,"@USER @USER Billionaires making donations to Democrats don't help advance any left wing causes, they simply cause Democrats to act in the interest of billionaires, just like Republicans, regardless of the absurd conspiracy theories Alex Jones and PJW tell liberals"" like you.""",NOT
10102,@USER Going about it the wrong way,NOT
10103,@USER It does?,NOT
10104,@USER @USER @USER No he didn't. He said I'm sure there is fine people on both sides. Do you disagree with that or are you one of those far left people who think all conservatives are racists. Antifa is a terror group that uses violence against innocent people who think differently.,OFF
10105,@USER @USER @USER Are you serious. Man you’re an idiot! He is the most hateful scum on earth.,OFF
10106,@USER Bill you should be silent on gun control and immigrantion.   You had 8 years and did nothing. Don't be a Monday morning quarterback now. To little to late.,OFF
10107,@USER #NeverWithdraw  !! #DianeFeinstein waited on #ChristineFord lies because Dems needed time to scrub the vast amount of Ford's anti-Trump social media rants and coach her  to keep her story consistent.   #Democrats and #Liberals are evil and mentally sick #ConfirmKavanaugh,NOT
10108,@USER You are so fragile. It must be hard to live that way.,NOT
10109,@USER @USER @USER Another domestic violence crime. Welcome to California.  One of the most violent states with surprisingly high amounts of gun CONTROL laws... too bad tbose people do not have the legal ability to defend themselves.,NOT
10110,@USER Over the next DECADE ? Can’t she pretend the housing lobby is the DUP    and give them a billion every year ? #conservatives,NOT
10111,@USER Well she is a “Christian.” 🙄,NOT
10112,@USER I have quit calling them liberals and I just call them Socialist Democrats.,NOT
10113,@USER @USER @USER @USER Numerous Jewish groups have come out and denounced the misuse of AS as a tool to smear and bludgeon Corbyn. You are welcome to Google this. Not all Jews agree with you.,NOT
10114,@USER Leave it to CBC to turn a bad story for the libs into a critical piece on the conservatives,NOT
10115,@USER @USER Liberals judge you guilty EVEN when proven innocent. #liberalsneedtheirownpsychward,NOT
10116,@USER He’s a disgrace to his party and all he claims to stand for. He’s not on the side of conservatives. He just wants to make a name for himself and anybody’s cost.,OFF
10117,@USER 😂😂😂😂😂 Liberals really are nuts.,OFF
10118,@USER @USER @USER I agree! I guess Dems are saying that they’re worried about some October surprise where the FISA docs are released leading up to the election.😊🇺🇸MAGA!,OFF
10119,@USER It should work just fine now! URL,NOT
10120,@USER @USER @USER Look at antifa..,NOT
10121,@USER You’ve lost your mind. That shit is unsanitary af. URL,OFF
10122,#MAGA much? URL,NOT
10123,"@USER @USER @USER @USER @USER  You are fkn deluded pal #FatNixon is a digusting pig  Trump interview on 9/11: [My building] was the 2nd-tallest in Manhattan... And now it’s the tallest.""""",OFF
10124,@USER Freudian slip.,NOT
10125,@USER @USER @USER Brexit has split the Conservatives and Labour remains devided and leaderless on the subject. The TUC is split across unions and UK is in danger of fragmenting. Surely the only way to unite us is to vote on the final exit deal/WTO v Remain. Meanwhile listen to all options evenly.,NOT
10126,@USER I believe that Serena would not cheat. Yet even her manager has admitted to breaking the rules. This was not her finest hour. First a temper tantrum then calling the umpire a thief. That crossed the line. She is the one that should apologize.,NOT
10127,@USER @USER @USER Prayers ❤️🙏🏻 You are missed.,NOT
10128,"@USER I mean, the logic"" behind their claim means that in the 90's the Liberals felt it was OK for a man to abuse women... that's essentially what they are saying... and that the Conservatives were in the right... right?""",OFF
10129,"@USER So the whole Republican for gun control"" nonsense can finally be laid to rest?""",NOT
10130,"@USER George Constanza once famously said, if you believe it to be true, it's not a lie Jerry"".....in this situation you could have someone believe that they are the hero by stopping a Conservative appointment.  That's how the liberals justify everything bad they do including violence""",NOT
10131,@USER That shit got me dead!! Eager ass boi!,OFF
10132,@USER @USER @USER @USER You wanna smoke weed I dont  @USER   Unlike you  I have confidence in myself  I don't need a larger government to tell me what tooth paste to use lol  But you can always volunteer to pay more taxes? Oddly Liberals are the first one to complain about others not following them,NOT
10133,@USER @USER If I ever met this woman I can guarantee you I would want to just slap the shit out of her.  She is a total disgrace !!  Dumber than a box of rocks,OFF
10134,@USER @USER @USER You are as cheap as cheap she is...Try with Bible and Quran if you really have guts,OFF
10135,@USER Better take an extra antidepressant Cher it’s a done deal. 🇺🇸,OFF
10136,@USER @USER Omfg 😂😂😂😂😂  You are so right 😂,NOT
10137,"@USER Holder is an evil, hateful, dangerous man.  He's a real"" racist.  He absolutely hates White People.  He &amp; Obama contributed to the race riots during O's Admin.""",OFF
10138,ALSO WHAT'S UP BITCHES I GOT BANGS AND IT WASN'T A MISTAKE I'M SO EXCITED,NOT
10139,@USER @USER He is a disgrace he needs to resign or the citizens of Maricopa County need to start a recall.  If he FUBAR’s the General Election that should be it. No waiting until 2020.,OFF
10140,@USER Don't know who he is and don't really care...,NOT
10141,Suck it @USER  #Winning #MAGA URL,OFF
10142,@USER I’m just seeing this,NOT
10143,@USER I still can't read an analog clock like I can but it takes me like a fucking minute to process it and I can't just glance at one like a digital click,OFF
10144,@USER Georgia wants moral degenerates like this to paddle their students ??,NOT
10145,@USER @USER @USER She is more influential so many Japanese and British acts are influenced by her? Why do so many foreign acts work with her producers? Why does she have touring records in Europe and Japan?  Why did she win the Legend Award at the WMAs,NOT
10146,@USER @USER The AWB had no effect on crime. That's why it was not resigned into law 10 years after it was 1st signed and allowed to sunset. It also was the beginning of the end for Clinton and his corrupt administration. I love when they screech gun control! It means they lose in elections!,NOT
10147,@USER I didn’t recognise her without her Antifa bandana.,NOT
10148,@USER Shit getting out of hand,OFF
10149,@USER @USER @USER @USER She is a cop.... “gun control” wouldn’t have mattered. Geez,NOT
10150,@USER Trying to shape opinion. #MockingbirdMedia at it's worse.. Read the comments.. It failed miserably.. #MAGA #GreatAwakening #TheStorm  #WeThePeople  #WWG1WGA  #DrainTheSwamp #ReleaseTheVideo  @USER #MockingbirdMedia #FakeNews  @USER #QAnon #QAnon8chan URL,OFF
10151,@USER @USER @USER @USER @USER @USER so stronger gun control is better than leaving guns easy to access. Gun control isn't a gun ban 💀,NOT
10152,@USER You are welcome dear 😇😇 but for what? URL,NOT
10153,@USER This is an excellent way for Antifa members to take the room temperature challenge.,NOT
10154,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Is that a bar where antifa sharpens their stones and buys their silly string?,NOT
10155,@USER @USER As I’m sure he is advising everyone must evacuate 🙄,NOT
10156,"@USER If it's REALLY bad don't eat it, but when the waiter asks, you are obliged to say it was lovely"". Remember you can always get a kebab on the way home.""",NOT
10157,"@USER @USER @USER You should.have tried more, perhaps a BJP or RSS connection could have been fixed"".Masters would be happy Dhanya""",OFF
10158,@USER @USER We have to fight to not see that here! Gun control out of control.,NOT
10159,@USER I understand how regulations work. Do you understand government can’t control everything. Do you understand most of those regulations stopped business growth. Trump isn’t Politically correct i get that. But he is doing what’s right for America.,NOT
10160,Gee...I wonder? #DrainTheDeepStateSwamp #WWG1WGA #QAnon #MAGA URL,NOT
10161,@USER @USER Tell Micheal to:  #WeThePeople #TheGreatAwakening #MAGA  #WWG1WGA #Qanon #Q #WalkAway #WalkAwayFromDemocrats2018 #Midterms #ConfirmKavanaugh #FISA #Economy URL,NOT
10162,@USER she is hungery,OFF
10163,@USER ....and about “Fast and Furious”,NOT
10164,"@USER @USER @USER @USER @USER Conservatives really need to come up with something better  for an excuse besides their worn out Hillary Clinton..."". I've never defended either Clinton but trumps undereducated base consistantly assumes if ones against @USER then they are for Clinton Thats ignorant""",NOT
10165,@USER you really should consider having the Conservatives go knocking on doors to talk to people. Quebec has been asking for Conservative presence because they're not well known there. Send them out. Make Conservatives known there.,NOT
10166,@USER Can I pick which one? URL,NOT
10167,@USER America first #MAGA magic,NOT
10168,@USER And dying a slow death such a shame,OFF
10169,@USER @USER Great information!!! My husband has a SMI. We are very thankful he is doing ok. Many are not and it is heartbreaking. I was diagnosed almost 25 yrs. ago and we don't seem to have made much progress in all that time. I learned a lot from you. Thank you!!,NOT
10170,@USER So Antifa has turned against her?,NOT
10171,@USER @USER @USER @USER It’s good to know there’s always a second option.,NOT
10172,@USER He is a RiNO! Like McCain was. Why he is unelectable in Arizona .,NOT
10173,@USER @USER Liberals were holding that info in case President Trump declassified the Fisa documents. They are fighting fire with fire!,NOT
10174,@USER DC Republicans ARE weak and most are quasi-conservatives at best!,NOT
10175,@USER There were no good people on the side of white supremacy. The good people on both sides that Donald Trump referenced were those who the media purposefully ignored who were there on both sides of the removal of historical monuments that had nothing to do with KKK or Antifa,NOT
10176,It is time to take these people down and take their power now before they hurt our PTOTUS!! These people are ABUSING their power that was given to them in trust! ..@USER #Maga #QAnon #WakeUpAmerica URL,OFF
10177,@USER @USER @USER GOV Brown needs a class on #MAGA 101. Also need a swift kick in the pants for insulating @USER .,OFF
10178,@USER @USER A stark reminder that @USER and you are trying to con us with chequers and a bit of our waters back - not good enough - @USER @USER  @USER @USER @USER @USER @USER @USER appeasing is not a good look @USER,NOT
10179,@USER He is a sick puppy. Normal teen boys dont attempt rape. It is predatory behavior. He prob did it more than once. This isnt isolated behavior.,NOT
10180,"@USER She is basically saying in code: Even though I am a NeverTrump spoiled little rich girl from Andover, I secretly want to date Mark C. - I hope his wife and family are okay with it ..."" SE stands for ""Sad Endeavors"" URL",NOT
10181,@USER America is better than swamp crud like YOU!,OFF
10182,@USER @USER is a DISGRACE to the United States of America!!,NOT
10183,@USER Or you are the wind between my cheeks!,NOT
10184,@USER Bad behavior like that is never acceptable.,OFF
10185,@USER even IF that was the reason the last thing mac would want would be for everyone to be harassing the shit out of her when she is already grieving. cmon dude.,OFF
10186,@USER has been nominated for Still A Mum Awards. Kindly vote for her here... URL  She is our super host on #GaniKaliNaAisha @USER URL,NOT
10187,@USER   Dr. James P. Wickstrom RIP - Gun Control and The Enemy In The Land URL URL,NOT
10188,@USER Nanos Poll .........Liberals 41.1 Conservatives 31.4 These numbers should be reversed after all the Trudeau boondoggles. You are destiny is continued opposition.,NOT
10189,@USER I was more sad about how many liberals seem to love firing shots at allies. I saw it in 2016 with Bernie Sanders supporters calling me an Uncle Tom for supporting Hillary.  I made the same argument then and now. No shade and hopefully you don't block me. I respect your opinion,OFF
10190,@USER @USER Still no excuse... Where TF are her parents??? They are using him &amp; he is using her.,OFF
10191,@USER sorry you are feeling sick hope you get better soon.,NOT
10192,@USER Send down all of the resistance and antifa members along with the democratic party since this is what they wanted anyways!,NOT
10193,@USER Definitions for liberals: Dangerous = Exculpatory. More 🤡’s,NOT
10194,@USER Well he is shooting his shot,NOT
10195,4 UK/US DEEPSTATE NUKES INTERCEPTED HEADING FOR US CITIES. #skynews #skypapers #bbcdp #lbc #lbclive #talkradio @USER @USER #altnews #brexit #remain #london #cityoflondon #news #breakingnews #uknews #labour #tories #trump #toryparty #ukip #conservatives #christians #qanon URL,NOT
10196,Another win for the common man! #MoreAlligatorGreedAnnulled #MAGA  A federal court has handed a victory to students suing Education Secretary Betsy DeVos over her efforts to dismantle protections against fraud by for-profit colleges. URL,NOT
10197,@USER @USER interesting. Now do you and your state of Illinois. 🤡,NOT
10198,@USER Can you address the lost offering issue please. You are the community manager. Please tell us whats up for those who did not get the offering due to full consumables,NOT
10199,@USER She is a liar !  Doesn’t even remember all !  Says it right there !,OFF
10200,@USER Another phoney poll!! #FakeNews,NOT
10201,@USER Only suckers are paying $40 for early access to a game they'll hate in a week,OFF
10202,@USER @USER @USER You are take stupid to a whole new supersized level,OFF
10203,@USER @USER well uk had gun control and were over here fighting for it for the past like 4 years so,NOT
10204,@USER @USER You are part of the problem. You are the racist.  Wanna address this ? @USER  @USER,OFF
10205,"@USER @USER Much of your promise of money is not extra/new as govt took back £817 MILLION promised for new affordable"" homes! Stop Right to Buy - we have a @USER created #HousingCrisis now, too little, too late!  URL",NOT
10206,@USER @USER I'm all for gun control use both hand's,OFF
10207,@USER Another nail in the coffin of the NFL,OFF
10208,@USER @USER @USER You are not alone,NOT
10209,@USER @USER @USER @USER @USER @USER 3m EU cits living &amp; paying tax in UK who vote in General/local elections. C.1m UK cits in EU +15 yrs who were promised vote in Conservatives 2015 manifesto. Vote Leave broke electoral spending law &amp; police now involved. Russian £ paid to Aaron Banks &amp; interference in campaign.,NOT
10210,"The Senate and the Supreme Court Have Been Granted Too Much Power""  URL #TCOT #MAGA #RedNationRising""",NOT
10211,@USER @USER @USER So what's your point? Are you saying that UK gun control isn't protecting our children because something might happen one day; therefore we should adopt a US style gun culture?,NOT
10212,@USER That they're liberals,NOT
10213,@USER @USER Nobody voices opinions in this country louder than conservatives so idk what the fuck he's on about,OFF
10214,@USER i love you u beautiful bitch rAWR,OFF
10215,@USER @USER She is trust me lol,NOT
10216,@USER @USER @USER Because the accuser didn't have time to delete all her radical leftist tweets by then.,NOT
10217,#REALITY_CHECK for #CPC Conservatives - from Ninja Warrior👹#Heather_Mallick.  Opinion | CPC beware — meet Maxime Bernier’s new hard-right PP URL via @USER,NOT
10218,@USER He is useless.   I hope he has plenty paper towels. Why can't he act like a grown up???,OFF
10219,@USER @USER Serena was constantly berating the guy between games. Even said he would never work one of her matches again. The third warning was completely justified. She is no saint. Sad such a champion lost her cool so badly,NOT
10220,@USER @USER You are not in touch with really.,NOT
10221,@USER Stay safe you are an inspiration to me. And practice those kung fu skills if they ever show up again :),NOT
10222,@USER Baby Brennan boo who I don’t have a security clearance.  Get lost Brennan,NOT
10223,@USER Hmmm it’s almost like gun control laws don’t work. Which means that there must be something more than guns that are the problem.....,OFF
10224,@USER LMFAO!!!!!!!!!!!!! ANTIFA cry babies. Give them their pacifiers back.,NOT
10225,@USER Dead party.,NOT
10226,@USER Sessions is not doing his job! He is a deep state RINO just like you!,OFF
10227,@USER True baby you are my only one baby,NOT
10228,@USER Mon « bye bitches » suffisait,OFF
10229,@USER @USER He is a coward. He goes after countries that are peaceful and humane.  He perceives that as a weakness.  He loves Putin and Kim Jun Un because they are the “tough guys”. Like in high school.  He wants to be a tough guy by bullying those who have a soul.,OFF
10230,@USER @USER @USER Funny How Liberals Love My Presidents 🍆 😂🇺🇸,NOT
10231,@USER Gutiérrez you are a joke dress as an full,NOT
10232,More @USER lies! #MAGA #MakeAmericaGreatAgain #TheResistance URL,OFF
10233,@USER This guy is absolutely not as slick as he thinks he is.,NOT
10234,@USER @USER I've friended Zerin on FB since before she left Bangladesh.  She is a bright young lady.,NOT
10235,@USER @USER @USER @USER Republicans don't believe in expanding government. Conservatives want to shrink government.... you are a fake conservative....you are a treasonous fraud.... enjoy Russia,NOT
10236,@USER @USER @USER @USER At least you are honest about wanting a nationwide gun ban. I give you credit for that. And the only place you can show that gun control works is in an environment with controlled access. Of course gun control works if the only access to a place is through metal detectors.,OFF
10237,@USER Didn't sound bitter to me. The main message was  to recall American values and urge people to quit complaining and vote.,NOT
10238,"@USER @USER @USER @USER @USER   Pretty sure U.S. conservatives are taking cues from this...  Rightwing government wants to make handshake mandatory in naturalisation ceremonies"" URL",NOT
10239,@USER @USER @USER @USER What are you doing Jeff?  Do you think following in McCain's footsteps is a good idea?  You will be known as a TRAITOR too. Walk away from the DemonRats RESISTANCE PARTY Liberals evilness.  Confirm Kavanaugh.,OFF
10240,@USER @USER is trying too hard to create a racist agenda.,NOT
10241,@USER @USER The last thing parents need to learn from the liberals is the ethics of raising their own child.,NOT
10242,@USER The epitome of class. A big fat class.,OFF
10243,@USER how’re you going to communicate with customers,NOT
10244,@USER @USER You are absolutely right,NOT
10245,So one of Trump's border control agents is a serial killer? #MAGA  URL,NOT
10246,@USER @USER @USER @USER @USER aaaah thank u sm,NOT
10247,@USER oh my fucking gods.,OFF
10248,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jimbo didn’t want to play 😂😂😂 URL,NOT
10249,@USER Definantly,NOT
10250,@USER God save the United States if this travesty happens a second time. One hopes voters learned their lesson the first time,NOT
10251,@USER @USER yes she is!!!!!,NOT
10252,.@USER yet again siding with the .@USER and still wanting you to believe that you can trust them. Remember all their broken promises? Remember how they treated students?  There is only one answer.  Vote .@USER and put .@USER in power.  #JC4PMNow,NOT
10253,@USER @USER And the NRA supported gun control when it was targeting the black panthers who were defending black neighbourhoods against police brutality.,OFF
10254,@USER That's not Southern California.  It is considered Central California. Great how our gun control laws work here isn't it?,NOT
10255,@USER Based on what for God's sake,NOT
10256,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We all want gun control..but it is a slippery sloop as Dimms have proven time and time again. Give them an inch and they will take a mile..ask Prz Reagan. Made a deal with dimms..they said sign our bill on amnesty first and we will back you on comprehensive immagration reform URL,NOT
10257,@USER I do i do buh if u really know me you would know Khabib is my guyyyy. He is gonna make him humble,NOT
10258,"@USER And republicans fall right in line and say these are serious accusations we must postpone the vote until we hear from her"".  Many republicans are not interested in being conservatives.""",OFF
10259,@USER @USER “Only the best people” #MAGA,NOT
10260,@USER Eminem may be an angry old man yelling about young people but i just REALLY wouldn't care unless he would be dressed as a Roblox character while rapping,OFF
10261,"@USER @USER Do you have evidence that Trump didn't collude with Russia?   DUuUueerrrrhhh, he said so...MAGA!"" URL",OFF
